seedling_id,species_code,block,pot,position,sample_id,planting_notes,date_planted,date_sampled,age_days,native,exotic
3033,PLAB,D,D40,9,D40-9,NA,22/09/2016,7/12/2016,76,1,0
3034,BDIA,D,D40,10,D40-10,NA,22/09/2016,7/12/2016,76,0,1
3035,BDIA,D,D40,11,D40-11,NA,22/09/2016,7/12/2016,76,0,1
3036,ABIG,D,D40,12,D40-12,NA,22/09/2016,7/12/2016,76,1,0
3037,PLAB,D,D41,1,D41-1,NA,22/09/2016,7/12/2016,76,1,0
3038,ABIG,D,D41,2,D41-2,NA,22/09/2016,7/12/2016,76,1,0
3039,PLAB,D,D41,3,D41-3,NA,22/09/2016,7/12/2016,76,1,0
3040,ABIG,D,D41,4,D41-4,NA,22/09/2016,7/12/2016,76,1,0
3041,BDIA,D,D41,5,D41-5,NA,22/09/2016,7/12/2016,76,0,1
3042,BDIA,D,D41,6,D41-6,NA,22/09/2016,7/12/2016,76,0,1
3043,ABIG,D,D41,7,D41-7,NA,22/09/2016,7/12/2016,76,1,0
3044,RCAES,D,D41,8,D41-8,NA,22/09/2016,7/12/2016,76,1,0
3045,RCAES,D,D41,9,D41-9,NA,22/09/2016,7/12/2016,76,1,0
3046,PLAB,D,D41,10,D41-10,NA,22/09/2016,7/12/2016,76,1,0
3047,RCAES,D,D41,11,D41-11,NA,22/09/2016,7/12/2016,76,1,0
3048,BDIA,D,D41,12,D41-12,NA,22/09/2016,7/12/2016,76,0,1
3049,RCAES,D,D42,1,D42-1,NA,22/09/2016,8/12/2016,77,1,0
3050,BDIA,D,D42,2,D42-2,NA,22/09/2016,8/12/2016,77,0,1
3051,PLAB,D,D42,3,D42-3,NA,22/09/2016,8/12/2016,77,1,0
3052,ABIG,D,D42,4,D42-4,NA,22/09/2016,8/12/2016,77,1,0
3053,RCAES,D,D42,5,D42-5,NA,22/09/2016,8/12/2016,77,1,0
3054,PLAB,D,D42,6,D42-6,NA,22/09/2016,8/12/2016,77,1,0
3055,BDIA,D,D42,7,D42-7,NA,22/09/2016,8/12/2016,77,0,1
3056,ABIG,D,D42,8,D42-8,NA,22/09/2016,8/12/2016,77,1,0
3057,PLAB,D,D42,9,D42-9,NA,22/09/2016,8/12/2016,77,1,0
3058,BDIA,D,D42,10,D42-10,NA,22/09/2016,8/12/2016,77,0,1
3059,RCAES,D,D42,11,D42-11,NA,22/09/2016,8/12/2016,77,1,0
3060,ABIG,D,D42,12,D42-12,NA,22/09/2016,8/12/2016,77,1,0
3061,ABAR,D,D43,1,D43-1,NA,22/09/2016,7/12/2016,76,0,1
3062,ABAR,D,D43,2,D43-2,NA,22/09/2016,7/12/2016,76,0,1
3063,ABAR,D,D43,3,D43-3,NA,22/09/2016,7/12/2016,76,0,1
3064,ABAR,D,D44,1,D44-1,NA,22/09/2016,8/12/2016,77,0,1
3065,ABAR,D,D44,2,D44-2,NA,22/09/2016,8/12/2016,77,0,1
3066,ABAR,D,D44,3,D44-3,NA,22/09/2016,8/12/2016,77,0,1
3067,ABAR,D,D45,1,D45-1,NA,22/09/2016,8/12/2016,77,0,1
3068,ABAR,D,D45,2,D45-2,NA,22/09/2016,8/12/2016,77,0,1
3069,ABAR,D,D45,3,D45-3,NA,22/09/2016,8/12/2016,77,0,1
3070,ABAR,D,D46,1,D46-1,NA,22/09/2016,7/12/2016,76,0,1
3071,ABAR,D,D46,2,D46-2,NA,22/09/2016,7/12/2016,76,0,1
3072,ABAR,D,D46,3,D46-3,NA,22/09/2016,7/12/2016,76,0,1
3073,ABAR,D,D46,4,D46-4,NA,22/09/2016,7/12/2016,76,0,1
3074,ABAR,D,D46,5,D46-5,NA,22/09/2016,7/12/2016,76,0,1
3075,ABAR,D,D46,6,D46-6,NA,22/09/2016,7/12/2016,76,0,1
3076,ABAR,D,D47,1,D47-1,NA,22/09/2016,8/12/2016,77,0,1
3077,ABAR,D,D47,2,D47-2,NA,22/09/2016,8/12/2016,77,0,1
3078,ABAR,D,D47,3,D47-3,NA,22/09/2016,8/12/2016,77,0,1
3079,ABAR,D,D47,4,D47-4,NA,22/09/2016,8/12/2016,77,0,1
3080,ABAR,D,D47,5,D47-5,NA,22/09/2016,8/12/2016,77,0,1
3081,ABAR,D,D47,6,D47-6,NA,22/09/2016,8/12/2016,77,0,1
3082,ABAR,D,D48,1,D48-1,NA,22/09/2016,8/12/2016,77,0,1
3083,ABAR,D,D48,2,D48-2,NA,22/09/2016,8/12/2016,77,0,1
3084,ABAR,D,D48,3,D48-3,NA,22/09/2016,8/12/2016,77,0,1
3085,ABAR,D,D48,4,D48-4,NA,22/09/2016,8/12/2016,77,0,1
3086,ABAR,D,D48,5,D48-5,NA,22/09/2016,8/12/2016,77,0,1
3087,ABAR,D,D48,6,D48-6,NA,22/09/2016,8/12/2016,77,0,1
3088,ABAR,D,D49,1,D49-1,NA,22/09/2016,8/12/2016,77,0,1
3089,ABAR,D,D49,2,D49-2,NA,22/09/2016,8/12/2016,77,0,1
3090,ABAR,D,D49,3,D49-3,NA,22/09/2016,8/12/2016,77,0,1
3091,ABAR,D,D49,4,D49-4,NA,22/09/2016,8/12/2016,77,0,1
3092,ABAR,D,D49,5,D49-5,NA,22/09/2016,8/12/2016,77,0,1
3093,ABAR,D,D49,6,D49-6,NA,22/09/2016,8/12/2016,77,0,1
3094,ABAR,D,D49,7,D49-7,NA,22/09/2016,8/12/2016,77,0,1
3095,ABAR,D,D49,8,D49-8,NA,22/09/2016,8/12/2016,77,0,1
3096,ABAR,D,D49,9,D49-9,NA,22/09/2016,8/12/2016,77,0,1
3097,ABAR,D,D50,1,D50-1,NA,22/09/2016,7/12/2016,76,0,1
3098,ABAR,D,D50,2,D50-2,NA,22/09/2016,7/12/2016,76,0,1
3099,ABAR,D,D50,3,D50-3,NA,22/09/2016,7/12/2016,76,0,1
3100,ABAR,D,D50,4,D50-4,NA,22/09/2016,7/12/2016,76,0,1
3101,ABAR,D,D50,5,D50-5,NA,22/09/2016,7/12/2016,76,0,1
3102,ABAR,D,D50,6,D50-6,NA,22/09/2016,7/12/2016,76,0,1
3103,ABAR,D,D50,7,D50-7,NA,22/09/2016,7/12/2016,76,0,1
3104,ABAR,D,D50,8,D50-8,NA,22/09/2016,7/12/2016,76,0,1
3105,ABAR,D,D50,9,D50-9,NA,22/09/2016,7/12/2016,76,0,1
3106,ABAR,D,D51,1,D51-1,NA,22/09/2016,8/12/2016,77,0,1
3107,ABAR,D,D51,2,D51-2,NA,22/09/2016,8/12/2016,77,0,1
3108,ABAR,D,D51,3,D51-3,NA,22/09/2016,8/12/2016,77,0,1
3109,ABAR,D,D51,4,D51-4,NA,22/09/2016,8/12/2016,77,0,1
3110,ABAR,D,D51,5,D51-5,NA,22/09/2016,8/12/2016,77,0,1
3111,ABAR,D,D51,6,D51-6,NA,22/09/2016,8/12/2016,77,0,1
3112,ABAR,D,D51,7,D51-7,NA,22/09/2016,8/12/2016,77,0,1
3113,ABAR,D,D51,8,D51-8,NA,22/09/2016,8/12/2016,77,0,1
3114,ABAR,D,D51,9,D51-9,NA,22/09/2016,8/12/2016,77,0,1
3115,ABAR,D,D52,1,D52-1,NA,22/09/2016,8/12/2016,77,0,1
3116,ABAR,D,D52,2,D52-2,NA,22/09/2016,8/12/2016,77,0,1
3117,ABAR,D,D52,3,D52-3,NA,22/09/2016,8/12/2016,77,0,1
3118,ABAR,D,D52,4,D52-4,NA,22/09/2016,8/12/2016,77,0,1
3119,ABAR,D,D52,5,D52-5,NA,22/09/2016,8/12/2016,77,0,1
3120,ABAR,D,D52,6,D52-6,NA,22/09/2016,8/12/2016,77,0,1
3121,ABAR,D,D52,7,D52-7,NA,22/09/2016,8/12/2016,77,0,1
3122,ABAR,D,D52,8,D52-8,NA,22/09/2016,8/12/2016,77,0,1
3123,ABAR,D,D52,9,D52-9,NA,22/09/2016,8/12/2016,77,0,1
3124,ABAR,D,D52,10,D52-10,NA,22/09/2016,8/12/2016,77,0,1
3125,ABAR,D,D52,11,D52-11,NA,22/09/2016,8/12/2016,77,0,1
3126,ABAR,D,D52,12,D52-12,NA,22/09/2016,8/12/2016,77,0,1
3127,ABAR,D,D53,1,D53-1,NA,22/09/2016,8/12/2016,77,0,1
3128,ABAR,D,D53,2,D53-2,NA,22/09/2016,8/12/2016,77,0,1
3129,ABAR,D,D53,3,D53-3,NA,22/09/2016,8/12/2016,77,0,1
3130,ABAR,D,D53,4,D53-4,NA,22/09/2016,8/12/2016,77,0,1
3131,ABAR,D,D53,5,D53-5,NA,22/09/2016,8/12/2016,77,0,1
3132,ABAR,D,D53,6,D53-6,NA,22/09/2016,8/12/2016,77,0,1
3133,ABAR,D,D53,7,D53-7,NA,22/09/2016,8/12/2016,77,0,1
3134,ABAR,D,D53,8,D53-8,NA,22/09/2016,8/12/2016,77,0,1
3135,ABAR,D,D53,9,D53-9,NA,22/09/2016,7/12/2016,76,0,1
3136,ABAR,D,D53,10,D53-10,NA,22/09/2016,7/12/2016,76,0,1
3137,ABAR,D,D53,11,D53-11,NA,22/09/2016,7/12/2016,76,0,1
3138,ABAR,D,D53,12,D53-12,NA,22/09/2016,7/12/2016,76,0,1
3139,ABAR,D,D54,1,D54-1,NA,22/09/2016,8/12/2016,77,0,1
3140,ABAR,D,D54,2,D54-2,NA,22/09/2016,8/12/2016,77,0,1
3141,ABAR,D,D54,3,D54-3,NA,22/09/2016,8/12/2016,77,0,1
3142,ABAR,D,D54,4,D54-4,NA,22/09/2016,8/12/2016,77,0,1
3143,ABAR,D,D54,5,D54-5,NA,22/09/2016,8/12/2016,77,0,1
3144,ABAR,D,D54,6,D54-6,NA,22/09/2016,8/12/2016,77,0,1
3145,ABAR,D,D54,7,D54-7,NA,22/09/2016,8/12/2016,77,0,1
3146,ABAR,D,D54,8,D54-8,NA,22/09/2016,8/12/2016,77,0,1
3147,ABAR,D,D54,9,D54-9,NA,22/09/2016,8/12/2016,77,0,1
3148,ABAR,D,D54,10,D54-10,NA,22/09/2016,8/12/2016,77,0,1
3149,ABAR,D,D54,11,D54-11,NA,22/09/2016,8/12/2016,77,0,1
3150,ABAR,D,D54,12,D54-12,NA,22/09/2016,8/12/2016,77,0,1
3151,ABAR,D,D55,1,D55-1,NA,22/09/2016,7/12/2016,76,0,1
3152,ABIG,D,D55,2,D55-2,NA,22/09/2016,7/12/2016,76,1,0
3153,ABAR,D,D55,3,D55-3,NA,22/09/2016,7/12/2016,76,0,1
3154,ABAR,D,D55,4,D55-4,NA,22/09/2016,7/12/2016,76,0,1
3155,PLAB,D,D55,5,D55-5,NA,22/09/2016,7/12/2016,76,1,0
3156,RCAES,D,D55,6,D55-6,NA,22/09/2016,7/12/2016,76,1,0
3157,ABAR,D,D56,1,D56-1,NA,22/09/2016,7/12/2016,76,0,1
3158,ABAR,D,D56,2,D56-2,NA,22/09/2016,7/12/2016,76,0,1
3159,ABIG,D,D56,3,D56-3,NA,22/09/2016,7/12/2016,76,1,0
3160,RCAES,D,D56,4,D56-4,NA,22/09/2016,7/12/2016,76,1,0
3161,ABAR,D,D56,5,D56-5,NA,22/09/2016,7/12/2016,76,0,1
3162,PLAB,D,D56,6,D56-6,NA,22/09/2016,7/12/2016,76,1,0
3163,PLAB,D,D57,1,D57-1,NA,22/09/2016,7/12/2016,76,1,0
3164,RCAES,D,D57,2,D57-2,NA,22/09/2016,7/12/2016,76,1,0
3165,ABAR,D,D57,3,D57-3,NA,22/09/2016,8/12/2016,77,0,1
3166,ABAR,D,D57,4,D57-4,NA,22/09/2016,7/12/2016,76,0,1
3167,ABAR,D,D57,5,D57-5,NA,22/09/2016,7/12/2016,76,0,1
3168,ABIG,D,D57,6,D57-6,NA,22/09/2016,8/12/2016,77,1,0
3169,ABAR,D,D58,1,D58-1,NA,22/09/2016,8/12/2016,77,0,1
3170,ABAR,D,D58,2,D58-2,NA,22/09/2016,8/12/2016,77,0,1
3171,ABAR,D,D58,3,D58-3,NA,22/09/2016,8/12/2016,77,0,1
3172,ABAR,D,D58,4,D58-4,NA,22/09/2016,8/12/2016,77,0,1
3173,PLAB,D,D58,5,D58-5,NA,22/09/2016,8/12/2016,77,1,0
3174,ABAR,D,D58,6,D58-6,NA,22/09/2016,8/12/2016,77,0,1
3175,ABIG,D,D58,7,D58-7,NA,22/09/2016,8/12/2016,77,1,0
3176,RCAES,D,D58,8,D58-8,NA,22/09/2016,8/12/2016,77,1,0
3177,ABAR,D,D58,9,D58-9,NA,22/09/2016,8/12/2016,77,0,1
3178,RCAES,D,D59,1,D59-1,NA,22/09/2016,7/12/2016,76,1,0
3179,ABAR,D,D59,2,D59-2,NA,22/09/2016,7/12/2016,76,0,1
3180,ABAR,D,D59,3,D59-3,died,22/09/2016,NA,NA,0,1
3181,PLAB,D,D59,4,D59-4,NA,22/09/2016,7/12/2016,76,1,0
3182,ABAR,D,D59,5,D59-5,NA,22/09/2016,7/12/2016,76,0,1
3183,ABIG,D,D59,6,D59-6,NA,22/09/2016,7/12/2016,76,1,0
3184,ABAR,D,D59,7,D59-7,NA,22/09/2016,7/12/2016,76,0,1
3185,ABAR,D,D59,8,D59-8,NA,22/09/2016,7/12/2016,76,0,1
3186,ABAR,D,D59,9,D59-9,NA,22/09/2016,7/12/2016,76,0,1
3187,ABAR,D,D60,1,D60-1,NA,22/09/2016,8/12/2016,77,0,1
3188,RCAES,D,D60,2,D60-2,NA,22/09/2016,8/12/2016,77,1,0
3189,ABAR,D,D60,3,D60-3,NA,22/09/2016,8/12/2016,77,0,1
3190,PLAB,D,D60,4,D60-4,NA,22/09/2016,8/12/2016,77,1,0
3191,ABAR,D,D60,5,D60-5,NA,22/09/2016,8/12/2016,77,0,1
3192,ABIG,D,D60,6,D60-6,NA,22/09/2016,8/12/2016,77,1,0
3193,ABAR,D,D60,7,D60-7,NA,22/09/2016,8/12/2016,77,0,1
3194,ABAR,D,D60,8,D60-8,NA,22/09/2016,8/12/2016,77,0,1
3195,ABAR,D,D60,9,D60-9,NA,22/09/2016,8/12/2016,77,0,1
3196,ABAR,D,D61,1,D61-1,NA,22/09/2016,7/12/2016,76,0,1
3197,ABAR,D,D61,2,D61-2,NA,22/09/2016,7/12/2016,76,0,1
3198,ABAR,D,D61,3,D61-3,NA,22/09/2016,7/12/2016,76,0,1
3199,RCAES,D,D61,4,D61-4,NA,22/09/2016,7/12/2016,76,1,0
3200,PLAB,D,D61,5,D61-5,NA,22/09/2016,7/12/2016,76,1,0
3201,ABAR,D,D61,6,D61-6,NA,22/09/2016,7/12/2016,76,0,1
3202,ABAR,D,D61,7,D61-7,NA,22/09/2016,7/12/2016,76,0,1
3203,ABAR,D,D61,8,D61-8,NA,22/09/2016,7/12/2016,76,0,1
3204,ABIG,D,D61,9,D61-9,NA,22/09/2016,7/12/2016,76,1,0
3205,ABAR,D,D61,10,D61-10,NA,22/09/2016,7/12/2016,76,0,1
3206,ABAR,D,D61,11,D61-11,NA,22/09/2016,7/12/2016,76,0,1
3207,ABAR,D,D61,12,D61-12,NA,22/09/2016,7/12/2016,76,0,1
3208,RCAES,D,D62,1,D62-1,NA,22/09/2016,8/12/2016,77,1,0
3209,ABAR,D,D62,2,D62-2,NA,22/09/2016,8/12/2016,77,0,1
3210,ABAR,D,D62,3,D62-3,NA,22/09/2016,8/12/2016,77,0,1
3211,ABAR,D,D62,4,D62-4,NA,22/09/2016,8/12/2016,77,0,1
3212,ABAR,D,D62,5,D62-5,NA,22/09/2016,8/12/2016,77,0,1
3213,ABAR,D,D62,6,D62-6,NA,22/09/2016,8/12/2016,77,0,1
3214,ABIG,D,D62,7,D62-7,NA,22/09/2016,8/12/2016,77,1,0
3215,ABAR,D,D62,8,D62-8,NA,22/09/2016,8/12/2016,77,0,1
3216,ABAR,D,D62,9,D62-9,NA,22/09/2016,8/12/2016,77,0,1
3217,ABAR,D,D62,10,D62-10,NA,22/09/2016,8/12/2016,77,0,1
3218,PLAB,D,D62,11,D62-11,NA,22/09/2016,8/12/2016,77,1,0
3219,ABAR,D,D62,12,D62-12,NA,22/09/2016,8/12/2016,77,0,1
3220,PLAB,D,D63,1,D63-1,NA,22/09/2016,7/12/2016,76,1,0
3221,ABAR,D,D63,2,D63-2,NA,22/09/2016,7/12/2016,76,0,1
3222,RCAES,D,D63,3,D63-3,NA,22/09/2016,7/12/2016,76,1,0
3223,ABAR,D,D63,4,D63-4,NA,22/09/2016,7/12/2016,76,0,1
3224,ABAR,D,D63,5,D63-5,NA,22/09/2016,7/12/2016,76,0,1
3225,PLAB,D,D63,6,D63-6,"PLAB planted, not ABAR as intended",22/09/2016,7/12/2016,76,1,0
3226,ABAR,D,D63,7,D63-7,NA,22/09/2016,7/12/2016,76,0,1
3227,ABAR,D,D63,8,D63-8,NA,22/09/2016,7/12/2016,76,0,1
3228,ABAR,D,D63,9,D63-9,NA,22/09/2016,7/12/2016,76,0,1
3229,ABIG,D,D63,10,D63-10,NA,22/09/2016,7/12/2016,76,1,0
3230,ABAR,D,D63,11,D63-11,NA,22/09/2016,7/12/2016,76,0,1
3231,ABAR,D,D63,12,D63-12,NA,22/09/2016,7/12/2016,76,0,1
3232,ABAR,D,D64,1,D64-1,NA,22/09/2016,8/12/2016,77,0,1
3233,RCAES,D,D64,2,D64-2,NA,22/09/2016,8/12/2016,77,1,0
3234,RCAES,D,D64,3,D64-3,NA,22/09/2016,8/12/2016,77,1,0
3235,ABAR,D,D64,4,D64-4,NA,22/09/2016,8/12/2016,77,0,1
3236,ABAR,D,D64,5,D64-5,NA,22/09/2016,8/12/2016,77,0,1
3237,ABIG,D,D64,6,D64-6,NA,22/09/2016,8/12/2016,77,1,0
3238,ABIG,D,D64,7,D64-7,NA,22/09/2016,8/12/2016,77,1,0
3239,PLAB,D,D64,8,D64-8,NA,22/09/2016,8/12/2016,77,1,0
3240,PLAB,D,D64,9,D64-9,NA,22/09/2016,8/12/2016,77,1,0
3241,RCAES,D,D65,1,D65-1,NA,22/09/2016,7/12/2016,76,1,0
3242,PLAB,D,D65,2,D65-2,NA,22/09/2016,7/12/2016,76,1,0
3243,ABAR,D,D65,3,D65-3,NA,22/09/2016,7/12/2016,76,0,1
3244,ABIG,D,D65,4,D65-4,NA,22/09/2016,7/12/2016,76,1,0
3245,ABIG,D,D65,5,D65-5,NA,22/09/2016,7/12/2016,76,1,0
3246,RCAES,D,D65,6,D65-6,NA,22/09/2016,7/12/2016,76,1,0
3247,ABAR,D,D65,7,D65-7,NA,22/09/2016,7/12/2016,76,0,1
3248,ABAR,D,D65,8,D65-8,NA,22/09/2016,7/12/2016,76,0,1
3249,PLAB,D,D65,9,D65-9,NA,22/09/2016,7/12/2016,76,1,0
3250,RCAES,D,D66,1,D66-1,NA,22/09/2016,8/12/2016,77,1,0
3251,PLAB,D,D66,2,D66-2,NA,22/09/2016,8/12/2016,77,1,0
3252,ABIG,D,D66,3,D66-3,NA,22/09/2016,8/12/2016,77,1,0
3253,ABAR,D,D66,4,D66-4,NA,22/09/2016,8/12/2016,77,0,1
3254,ABAR,D,D66,5,D66-5,NA,22/09/2016,8/12/2016,77,0,1
3255,RCAES,D,D66,6,D66-6,NA,22/09/2016,8/12/2016,77,1,0
3256,ABIG,D,D66,7,D66-7,NA,22/09/2016,8/12/2016,77,1,0
3257,PLAB,D,D66,8,D66-8,NA,22/09/2016,8/12/2016,77,1,0
3258,ABAR,D,D66,9,D66-9,NA,22/09/2016,8/12/2016,77,0,1
3259,ABAR,D,D67,1,D67-1,NA,22/09/2016,8/12/2016,77,0,1
3260,ABAR,D,D67,2,D67-2,NA,22/09/2016,8/12/2016,77,0,1
3261,ABAR,D,D67,3,D67-3,NA,22/09/2016,8/12/2016,77,0,1
3262,PLAB,D,D67,4,D67-4,NA,22/09/2016,8/12/2016,77,1,0
3263,ABAR,D,D67,5,D67-5,NA,22/09/2016,8/12/2016,77,0,1
3264,PLAB,D,D67,6,D67-6,NA,22/09/2016,8/12/2016,77,1,0
3265,RCAES,D,D67,7,D67-7,NA,22/09/2016,8/12/2016,77,1,0
3266,ABAR,D,D67,8,D67-8,NA,22/09/2016,8/12/2016,77,0,1
3267,ABIG,D,D67,9,D67-9,NA,22/09/2016,8/12/2016,77,1,0
3268,RCAES,D,D67,10,D67-10,NA,22/09/2016,8/12/2016,77,1,0
3269,ABAR,D,D67,11,D67-11,NA,22/09/2016,8/12/2016,77,0,1
3270,ABIG,D,D67,12,D67-12,NA,22/09/2016,8/12/2016,77,1,0
3271,PLAB,D,D68,1,D68-1,NA,22/09/2016,8/12/2016,77,1,0
3272,ABAR,D,D68,2,D68-2,NA,22/09/2016,8/12/2016,77,0,1
3273,ABAR,D,D68,3,D68-3,NA,22/09/2016,8/12/2016,77,0,1
3274,ABAR,D,D68,4,D68-4,NA,22/09/2016,8/12/2016,77,0,1
3275,ABIG,D,D68,5,D68-5,NA,22/09/2016,8/12/2016,77,1,0
3276,PLAB,D,D68,6,D68-6,NA,22/09/2016,8/12/2016,77,1,0
3277,RCAES,D,D68,7,D68-7,NA,22/09/2016,8/12/2016,77,1,0
3278,ABAR,D,D68,8,D68-8,NA,22/09/2016,8/12/2016,77,0,1
3279,ABAR,D,D68,9,D68-9,NA,22/09/2016,8/12/2016,77,0,1
3280,ABAR,D,D68,10,D68-10,NA,22/09/2016,8/12/2016,77,0,1
3281,RCAES,D,D68,11,D68-11,NA,22/09/2016,8/12/2016,77,1,0
3282,ABIG,D,D68,12,D68-12,NA,22/09/2016,8/12/2016,77,1,0
3283,ABAR,D,D69,1,D69-1,NA,22/09/2016,7/12/2016,76,0,1
3284,ABAR,D,D69,2,D69-2,NA,22/09/2016,7/12/2016,76,0,1
3285,ABAR,D,D69,3,D69-3,NA,22/09/2016,7/12/2016,76,0,1
3286,ABIG,D,D69,4,D69-4,NA,22/09/2016,7/12/2016,76,1,0
3287,RCAES,D,D69,5,D69-5,NA,22/09/2016,7/12/2016,76,1,0
3288,PLAB,D,D69,6,D69-6,NA,22/09/2016,7/12/2016,76,1,0
3289,PLAB,D,D69,7,D69-7,NA,22/09/2016,7/12/2016,76,1,0
3290,ABAR,D,D69,8,D69-8,NA,22/09/2016,7/12/2016,76,0,1
3291,ABIG,D,D69,9,D69-9,NA,22/09/2016,7/12/2016,76,1,0
3292,ABAR,D,D69,10,D69-10,NA,22/09/2016,7/12/2016,76,0,1
3293,RCAES,D,D69,11,D69-11,NA,22/09/2016,7/12/2016,76,1,0
3294,ABAR,D,D69,12,D69-12,NA,22/09/2016,7/12/2016,76,0,1
3295,ABIG,D,D70,1,D70-1,NA,22/09/2016,8/12/2016,77,1,0
3296,ABAR,D,D70,2,D70-2,NA,22/09/2016,8/12/2016,77,0,1
3297,PLAB,D,D70,3,D70-3,NA,22/09/2016,8/12/2016,77,1,0
3298,RCAES,D,D70,4,D70-4,NA,22/09/2016,8/12/2016,77,1,0
3299,PLAB,D,D70,5,D70-5,NA,22/09/2016,8/12/2016,77,1,0
3300,ABIG,D,D70,6,D70-6,NA,22/09/2016,8/12/2016,77,1,0
3301,ABIG,D,D70,7,D70-7,NA,22/09/2016,8/12/2016,77,1,0
3302,ABAR,D,D70,8,D70-8,NA,22/09/2016,8/12/2016,77,0,1
3303,RCAES,D,D70,9,D70-9,NA,22/09/2016,8/12/2016,77,1,0
3304,ABAR,D,D70,10,D70-10,NA,22/09/2016,8/12/2016,77,0,1
3305,RCAES,D,D70,11,D70-11,NA,22/09/2016,8/12/2016,77,1,0
3306,PLAB,D,D70,12,D70-12,NA,22/09/2016,8/12/2016,77,1,0
3307,PLAB,D,D71,1,D71-1,NA,22/09/2016,7/12/2016,76,1,0
3308,RCAES,D,D71,2,D71-2,NA,22/09/2016,7/12/2016,76,1,0
3309,ABAR,D,D71,3,D71-3,NA,22/09/2016,7/12/2016,76,0,1
3310,ABAR,D,D71,4,D71-4,NA,22/09/2016,7/12/2016,76,0,1
3311,ABIG,D,D71,5,D71-5,NA,22/09/2016,7/12/2016,76,1,0
3312,PLAB,D,D71,6,D71-6,NA,22/09/2016,7/12/2016,76,1,0
3313,ABAR,D,D71,7,D71-7,NA,22/09/2016,7/12/2016,76,0,1
3314,PLAB,D,D71,8,D71-8,NA,22/09/2016,7/12/2016,76,1,0
3315,ABIG,D,D71,9,D71-9,NA,22/09/2016,7/12/2016,76,1,0
3316,RCAES,D,D71,10,D71-10,NA,22/09/2016,7/12/2016,76,1,0
3317,ABIG,D,D71,11,D71-11,NA,22/09/2016,7/12/2016,76,1,0
3318,RCAES,D,D71,12,D71-12,NA,22/09/2016,7/12/2016,76,1,0
3319,PLAB,D,D72,1,D72-1,NA,22/09/2016,8/12/2016,77,1,0
3320,RCAES,D,D72,2,D72-2,NA,22/09/2016,8/12/2016,77,1,0
3321,ABIG,D,D72,3,D72-3,NA,22/09/2016,8/12/2016,77,1,0
3322,ABAR,D,D72,4,D72-4,NA,22/09/2016,8/12/2016,77,0,1
3323,RCAES,D,D72,5,D72-5,NA,22/09/2016,8/12/2016,77,1,0
3324,PLAB,D,D72,6,D72-6,NA,22/09/2016,8/12/2016,77,1,0
3325,PLAB,D,D72,7,D72-7,NA,22/09/2016,8/12/2016,77,1,0
3326,ABIG,D,D72,8,D72-8,NA,22/09/2016,8/12/2016,77,1,0
3327,ABIG,D,D72,9,D72-9,NA,22/09/2016,8/12/2016,77,1,0
3328,ABAR,D,D72,10,D72-10,NA,22/09/2016,8/12/2016,77,0,1
3329,RCAES,D,D72,11,D72-11,NA,22/09/2016,8/12/2016,77,1,0
3330,ABAR,D,D72,12,D72-12,NA,22/09/2016,8/12/2016,77,0,1
3331,ECUR,D,D73,1,D73-1,NA,22/09/2016,7/12/2016,76,0,1
3332,ECUR,D,D73,2,D73-2,NA,22/09/2016,7/12/2016,76,0,1
3333,ECUR,D,D73,3,D73-3,NA,22/09/2016,7/12/2016,76,0,1
3334,ECUR,D,D74,1,D74-1,NA,22/09/2016,7/12/2016,76,0,1
3335,ECUR,D,D74,2,D74-2,NA,22/09/2016,7/12/2016,76,0,1
3336,ECUR,D,D74,3,D74-3,NA,22/09/2016,7/12/2016,76,0,1
3337,ECUR,D,D75,1,D75-1,NA,22/09/2016,7/12/2016,76,0,1
3338,ECUR,D,D75,2,D75-2,NA,22/09/2016,7/12/2016,76,0,1
3339,ECUR,D,D75,3,D75-3,NA,22/09/2016,7/12/2016,76,0,1
3340,ECUR,D,D76,1,D76-1,NA,22/09/2016,8/12/2016,77,0,1
3341,ECUR,D,D76,2,D76-2,NA,22/09/2016,8/12/2016,77,0,1
3342,ECUR,D,D76,3,D76-3,NA,22/09/2016,8/12/2016,77,0,1
3343,ECUR,D,D76,4,D76-4,NA,22/09/2016,8/12/2016,77,0,1
3344,ECUR,D,D76,5,D76-5,NA,22/09/2016,8/12/2016,77,0,1
3345,ECUR,D,D76,6,D76-6,NA,22/09/2016,8/12/2016,77,0,1
3346,ECUR,D,D77,1,D77-1,NA,22/09/2016,7/12/2016,76,0,1
3347,ECUR,D,D77,2,D77-2,NA,22/09/2016,7/12/2016,76,0,1
3348,ECUR,D,D77,3,D77-3,NA,22/09/2016,7/12/2016,76,0,1
3349,ECUR,D,D77,4,D77-4,NA,22/09/2016,7/12/2016,76,0,1
3350,ECUR,D,D77,5,D77-5,NA,22/09/2016,7/12/2016,76,0,1
3351,ECUR,D,D77,6,D77-6,NA,22/09/2016,7/12/2016,76,0,1
3352,ECUR,D,D78,1,D78-1,NA,22/09/2016,8/12/2016,77,0,1
3353,ECUR,D,D78,2,D78-2,NA,22/09/2016,8/12/2016,77,0,1
3354,ECUR,D,D78,3,D78-3,NA,22/09/2016,8/12/2016,77,0,1
3355,ECUR,D,D78,4,D78-4,NA,22/09/2016,8/12/2016,77,0,1
3356,ECUR,D,D78,5,D78-5,NA,22/09/2016,8/12/2016,77,0,1
